55,222,179,5.000
55,179,179,3.000
55,613,180,4.000
55,243,180,4.000
55,742,182,4.000
55,259,182,4.000
55,280,183,5.000
55,269,184,3.000
55,484,185,4.000
55,550,185,5.000
55,710,186,5.000
55,267,187,4.000
55,223,189,5.000
55,896,190,4.000
55,681,190,4.000
55,695,191,4.000
55,448,192,5.000
55,749,193,4.000
55,902,194,5.000
55,247,194,4.000
55,758,195,5.000
55,334,196,4.000
55,230,196,5.000
55,40,197,4.000
55,663,198,5.000
55,943,199,4.000
55,515,200,4.000
55,493,201,4.000
55,444,202,3.000
55,811,203,3.000
55,720,204,3.000
55,281,205,4.000
55,698,206,4.000
55,950,207,3.000
55,790,207,5.000
55,233,207,4.000
55,937,210,3.000
55,541,211,4.000
21,876,212,2.000
2,344,214,5.000
2,350,215,5.000
2,379,216,4.000
2,413,217,4.000
2,299,217,1.000
2,728,217,4.000
2,195,218,5.000
2,0,219,5.000
2,228,220,5.000
2,983,221,5.000
2,288,223,4.000
2,806,223,5.000
2,349,224,5.000
2,849,226,3.000
2,464,227,4.000
2,117,228,4.000
2,735,228,3.000
0,219,229,5.000
0,201,230,4.000
0,234,231,4.000
0,301,234,4.000
0,307,235,5.000
17,645,236,2.000
17,141,237,1.000
17,425,239,2.000
17,9,240,4.000
17,148,241,4.000
80,343,242,2.000
80,385,243,2.000
80,157,244,5.000
80,526,245,3.000
80,928,248,4.000
80,165,249,2.000
80,293,250,4.000
80,601,251,2.000
80,12,252,4.000
80,304,253,3.000
80,456,254,3.000
80,517,256,2.000
80,567,258,4.000
80,214,259,5.000
80,223,260,2.000
80,61,262,5.000
80,579,263,2.000
80,722,265,5.000
80,229,266,5.000
80,258,267,3.000
80,232,268,5.000
80,706,269,4.000
84,343,270,4.000
84,385,271,3.000
84,698,272,4.000
84,525,273,4.000
84,531,274,4.000
84,217,275,5.000
84,232,276,4.000
84,654,278,5.000
84,62,279,5.000
84,580,280,5.000
84,282,283,4.000
84,291,283,4.000
84,339,284,2.000
84,845,285,4.000
0,147,286,5.000
0,175,287,5.000
0,288,288,5.000
0,154,289,2.000
0,289,291,4.000
0,166,292,3.000
0,238,293,5.000
0,334,294,4.000
0,247,296,4.000
0,948,297,4.000
0,226,298,3.000
0,173,299,4.000
0,209,300,4.000
0,265,302,4.000
0,980,303,3.000
0,227,304,3.000
0,604,305,5.000
0,956,306,5.000
0,826,307,4.000
0,263,308,4.000
0,245,309,5.000
0,233,311,4.000
21,713,314,4.000
21,720,315,4.000
21,937,316,2.000
21,427,318,3.000
21,65,319,2.000
21,631,321,1.000
21,948,326,4.000
21,799,327,2.000
21,678,328,4.000
21,851,329,4.000
21,964,330,4.000
21,784,331,3.000
21,823,332,2.000
21,71,333,2.000
21,637,334,4.000
80,525,335,5.000
80,613,336,4.000
80,376,338,5.000
80,495,339,4.000
80,699,340,4.000
80,245,340,3.000
80,709,341,4.000
80,227,342,5.000
80,710,343,4.000
80,718,345,3.000
80,234,346,5.000
80,802,347,2.000
80,497,348,3.000
80,634,348,2.000
80,206,349,5.000
80,377,350,4.000
80,202,353,2.000
80,15,354,1.000
80,302,354,1.000
80,454,354,1.000
80,313,355,1.000
80,242,356,3.000
80,432,357,4.000
80,197,358,2.000
80,251,359,4.000
80,938,360,2.000
80,854,361,1.000
80,631,362,1.000
80,919,363,2.000
2,730,364,5.000
2,34,365,4.000
2,252,366,5.000
2,77,367,5.000
2,220,368,3.000
2,487,370,3.000
2,702,371,4.000
2,980,371,5.000
2,287,372,5.000
2,476,373,5.000
2,521,374,2.000
2,334,375,4.000
2,896,376,2.000
80,587,380,1.000
80,701,381,3.000
80,494,384,3.000
80,207,385,1.000
80,632,386,1.000
0,44,388,2.000
0,190,389,3.000
0,272,390,3.000
0,124,391,1.000
18,304,394,3.000
18,196,394,4.000
3,357,395,3.000
3,738,396,4.000
3,312,397,3.000
3,385,398,5.000
3,327,399,5.000
3,571,400,5.000
3,748,401,5.000
3,165,402,5.000
3,923,403,2.000
3,462,404,4.000
3,787,404,4.000
3,303,405,2.000
3,457,406,3.000
3,41,407,3.000
3,302,408,4.000
3,70,409,4.000
3,456,410,3.000
3,924,411,4.000
3,50,413,1.000
3,150,414,5.000
3,649,415,4.000
3,463,416,2.000
3,25,417,5.000
3,826,418,5.000
3,223,418,5.000
3,613,419,5.000
3,210,420,4.000
3,604,421,3.000
3,654,421,5.000
3,936,422,4.000
3,319,423,5.000
3,825,424,4.000
3,278,425,1.000
3,587,426,2.000
3,429,427,3.000
3,204,427,4.000
3,811,428,3.000
3,133,429,2.000
3,267,431,5.000
3,713,432,4.000
3,852,433,3.000
3,542,434,3.000
3,773,436,2.000
3,77,437,5.000
3,413,438,4.000
77,378,439,3.000
77,894,440,4.000
77,737,441,4.000
77,69,442,3.000
18,310,444,5.000
77,328,445,5.000
77,272,446,3.000
18,0,447,3.000
77,117,448,4.000
77,83,452,1.000
77,923,453,3.000
77,336,454,4.000
18,486,455,3.000
18,544,456,5.000
18,222,457,5.000
18,826,457,3.000
18,338,458,3.000
18,328,459,3.000
18,346,461,4.000
80,504,462,3.000
18,113,463,5.000
18,969,464,4.000
18,646,465,2.000
18,862,466,4.000
18,856,467,4.000
18,260,467,3.000
18,806,468,3.000
18,11,469,3.000
18,12,470,5.000
18,149,471,3.000
77,210,472,4.000
77,757,474,3.000
77,641,475,2.000
18,123,477,2.000
18,201,479,4.000
18,886,480,1.000
14,1,481,4.000
18,702,482,1.000
18,215,483,5.000
18,450,483,4.000
18,570,484,4.000
18,730,485,4.000
18,797,486,2.000
18,692,487,1.000
18,227,488,2.000
18,644,489,4.000
18,472,489,4.000
18,532,490,3.000
14,256,491,3.000
14,433,492,3.000
14,611,493,3.000
14,635,494,3.000
14,432,494,3.000
14,455,495,4.000
14,258,495,4.000
18,233,496,5.000
14,708,497,4.000
14,262,498,4.000
18,262,499,4.000
14,525,500,5.000
14,758,501,3.000
18,61,502,3.000
14,255,504,5.000
14,221,505,5.000
18,512,506,3.000
14,454,507,4.000
14,948,508,4.000
14,604,509,4.000
14,219,510,5.000
18,514,511,4.000
14,172,512,5.000
14,123,513,4.000
14,674,514,3.000
18,756,515,4.000
18,790,516,5.000
14,259,518,4.000
14,917,518,3.000
14,472,519,4.000
18,257,520,5.000
14,231,523,4.000
14,319,525,3.000
14,561,526,4.000
18,243,527,4.000
14,520,528,1.000
18,253,529,2.000
14,490,530,3.000
14,279,533,4.000
18,630,535,3.000
18,701,536,3.000
18,714,541,4.000
18,836,542,4.000
18,834,543,4.000
18,986,544,5.000
18,771,545,4.000
18,609,546,1.000
18,910,547,3.000
18,429,548,3.000
57,391,549,4.000
57,981,550,3.000
77,335,552,2.000
77,929,555,5.000
77,861,556,4.000
77,338,557,5.000
77,523,558,3.000
77,617,559,2.000
77,501,561,2.000
77,799,562,3.000
77,30,563,4.000
77,765,564,3.000
77,614,565,3.000
77,186,566,5.000
77,252,567,2.000
77,170,568,4.000
77,207,569,3.000
77,653,570,3.000
77,713,571,3.000
77,972,572,1.000
77,417,574,3.000
77,538,576,4.000
94,909,577,4.000
94,327,579,4.000
94,330,580,5.000
94,310,581,2.000
94,290,582,4.000
94,293,583,3.000
94,190,585,2.000
94,52,586,3.000
94,571,588,4.000
94,728,589,2.000
94,272,591,1.000
94,801,591,1.000
94,259,592,5.000
94,173,593,4.000
94,902,593,5.000
94,246,594,5.000
94,334,595,3.000
94,589,596,4.000
94,877,597,5.000
94,826,598,4.000
94,613,599,5.000
94,376,600,3.000
94,525,601,4.000
94,574,602,5.000
94,948,603,3.000
94,556,604,2.000
94,253,605,4.000
94,214,606,4.000
94,17,607,4.000
94,634,608,4.000
94,280,609,4.000
94,717,610,4.000
94,233,611,4.000
94,782,612,4.000
94,207,612,2.000
94,678,613,3.000
94,241,615,4.000
94,604,616,3.000
94,711,617,3.000
94,553,618,4.000
94,490,619,4.000
94,622,620,3.000
94,487,621,5.000
94,829,623,3.000
94,269,624,4.000
94,757,625,5.000
94,945,626,4.000
94,189,626,2.000
94,283,628,3.000
94,780,630,3.000
94,281,631,3.000
94,761,632,4.000
94,759,633,3.000
94,266,634,4.000
94,734,635,3.000
94,595,637,3.000
94,268,638,3.000
94,683,640,4.000
18,445,641,4.000
18,439,642,3.000
94,501,643,3.000
94,824,644,3.000
94,729,645,4.000
84,584,646,5.000
84,780,647,3.000
84,419,648,4.000
84,578,649,3.000
84,246,650,4.000
84,520,651,3.000
84,812,652,4.000
84,173,653,3.000
84,253,655,4.000
84,532,656,5.000
84,233,657,4.000
84,214,659,4.000
84,259,660,4.000
0,312,663,1.000
0,1,664,3.000
18,239,665,3.000
18,785,666,3.000
14,300,667,5.000
14,294,668,2.000
14,339,669,3.000
14,302,670,4.000
14,196,671,3.000
14,288,673,3.000
14,353,674,3.000
14,456,675,2.000
77,254,676,4.000
77,244,678,3.000
77,742,680,4.000
77,544,682,4.000
14,136,684,2.000
14,523,685,1.000
77,261,686,4.000
14,116,688,1.000
14,767,689,3.000
14,937,690,2.000
77,214,693,4.000
77,837,694,4.000
14,435,695,3.000
14,947,696,2.000
14,821,697,3.000
14,439,698,1.000
14,445,699,2.000
14,633,699,1.000
14,63,700,3.000
14,804,701,1.000
14,139,703,2.000
14,159,704,3.000
14,630,706,1.000
14,345,707,1.000
14,498,708,2.000
14,867,708,2.000
14,632,709,2.000
14,269,710,2.000
14,268,711,2.000
14,270,712,3.000
14,623,713,3.000
18,116,714,4.000
14,809,716,3.000
14,32,718,2.000
14,201,719,3.000
14,40,720,3.000
14,500,721,1.000
2,321,722,4.000
2,393,723,3.000
2,472,725,4.000
2,584,726,5.000
2,18,728,4.000
2,490,729,3.000
2,244,731,5.000
2,757,731,5.000
2,286,732,4.000
2,294,732,4.000
2,944,734,4.000
2,479,735,4.000
2,910,736,4.000
2,266,738,5.000
2,850,739,5.000
2,829,741,5.000
2,129,743,4.000
2,835,744,4.000
20,679,746,4.000
20,310,747,3.000
20,331,749,4.000
20,748,749,4.000
20,228,750,3.000
94,0,751,4.000
94,958,752,4.000
94,247,753,3.000
94,752,754,3.000
94,565,755,4.000
94,615,756,3.000
94,129,757,4.000
94,937,758,3.000
94,453,759,3.000
94,596,760,2.000
94,19,761,2.000
77,542,762,4.000
94,611,763,3.000
94,606,765,2.000
94,607,766,3.000
94,804,767,2.000
94,609,768,2.000
94,542,769,3.000
94,834,770,2.000
94,452,771,3.000
94,768,772,3.000
94,631,773,3.000
94,416,774,3.000
94,771,775,3.000
77,775,776,4.000
77,78,777,4.000
77,880,778,3.000
77,203,779,2.000
77,756,780,5.000
77,681,781,5.000
77,445,782,3.000
77,280,783,3.000
77,842,784,3.000
77,442,784,3.000
77,146,785,4.000
77,89,786,3.000
51,792,787,5.000
51,318,788,3.000
51,304,789,5.000
51,456,792,5.000
51,260,793,3.000
51,196,794,3.000
51,152,796,5.000
51,41,797,4.000
51,142,799,4.000
51,422,799,4.000
51,44,800,3.000
51,132,801,4.000
51,420,802,3.000
51,613,803,5.000
51,280,804,5.000
51,479,805,4.000
51,269,806,4.000
51,230,808,5.000
51,449,809,3.000
51,956,810,5.000
51,549,810,4.000
51,250,811,4.000
51,964,812,3.000
51,685,814,4.000
51,221,816,5.000
51,9,817,5.000
51,565,818,5.000
51,692,820,5.000
51,704,821,4.000
51,827,822,3.000
51,243,823,5.000
51,173,824,4.000
51,766,825,5.000
51,473,826,3.000
51,454,827,5.000
51,596,828,3.000
51,708,829,5.000
51,681,830,4.000
51,445,831,3.000
51,483,832,4.000
51,761,833,4.000
51,426,834,5.000
51,620,835,4.000
51,809,836,5.000
51,468,837,3.000
51,821,839,4.000
51,616,841,5.000
51,605,842,5.000
51,417,843,4.000
51,285,845,4.000
51,151,846,4.000
51,31,847,4.000
88,385,848,3.000
88,595,849,3.000
88,239,850,5.000
88,77,851,5.000
88,244,851,3.000
88,227,852,5.000
88,0,853,4.000
88,291,854,3.000
88,568,856,1.000
88,758,859,4.000
88,449,859,3.000
88,604,860,4.000
88,611,861,3.000
88,251,862,3.000
88,202,862,4.000
88,710,862,5.000
88,62,865,4.000
88,225,866,5.000
88,702,868,3.000
88,254,869,3.000
88,220,869,5.000
88,814,870,1.000
88,637,871,1.000
88,156,872,3.000
88,9,873,4.000
88,742,875,3.000
88,472,876,5.000
88,355,878,3.000
88,972,879,4.000
88,735,880,2.000
88,476,881,3.000
88,713,882,3.000
88,688,883,3.000
88,955,883,3.000
88,252,884,3.000
88,948,885,5.000
88,89,886,4.000
88,129,887,3.000
88,292,888,3.000
88,288,890,3.000
88,42,891,4.000
88,431,892,3.000
88,313,892,4.000
88,708,893,4.000
88,210,894,4.000
88,387,895,4.000
88,444,896,3.000
88,720,897,4.000
88,736,897,4.000
88,436,898,3.000
88,248,899,4.000
88,761,900,1.000
88,620,902,3.000
88,133,903,4.000
88,63,904,2.000
88,498,906,3.000
88,849,907,4.000
88,416,908,3.000
88,704,909,5.000
88,938,911,2.000
94,238,912,4.000
94,228,913,4.000
94,434,914,1.000
77,948,915,5.000
94,784,916,2.000
94,35,917,3.000
94,748,918,4.000
77,809,919,4.000
77,451,921,3.000
77,939,922,3.000
77,208,923,3.000
2,190,926,4.000
2,415,927,3.000
2,355,929,5.000
2,306,930,5.000
2,346,931,3.000
2,929,932,3.000
2,192,933,4.000
2,289,934,5.000
2,149,935,4.000
2,463,936,5.000
2,851,937,5.000
2,43,938,3.000
2,458,939,2.000
2,634,941,2.000
2,519,942,5.000
2,814,943,4.000
2,283,944,3.000
2,454,945,5.000
2,418,946,5.000
2,936,947,4.000
2,720,948,4.000
2,719,949,3.000
2,607,950,5.000
2,261,951,5.000
2,248,952,4.000
84,165,956,4.000
14,359,958,5.000
14,385,959,1.000
14,350,960,3.000
14,381,961,4.000
14,638,962,4.000
14,253,963,5.000
14,474,965,3.000
14,956,966,5.000
14,502,967,1.000
14,778,968,3.000
14,607,969,2.000
14,854,970,2.000
20,0,972,4.000
20,923,973,4.000
20,849,974,3.000
20,294,975,3.000
20,786,976,4.000
20,846,977,3.000
20,41,978,1.000
20,927,979,4.000
20,65,981,3.000
20,355,982,2.000
20,649,983,3.000
86,312,984,3.000
86,391,985,5.000
86,0,986,4.000
86,228,987,4.000
86,800,988,4.000
86,330,989,5.000
86,528,990,4.000
86,882,991,3.000
86,194,992,3.000
86,117,993,4.000
86,2,994,4.000
86,524,995,2.000
86,28,996,1.000
86,735,998,2.000
86,44,1000,3.000
86,941,1001,4.000
86,535,1002,4.000
86,833,1003,4.000
86,570,1003,4.000
86,722,1004,3.000
86,551,1005,4.000
86,334,1006,5.000
86,964,1007,3.000
86,223,1008,4.000
86,171,1009,4.000
86,466,1010,5.000
86,486,1011,3.000
86,525,1012,3.000
86,484,1012,4.000
86,173,1013,4.000
86,280,1015,3.000
86,271,1016,5.000
86,179,1017,2.000
86,469,1018,2.000
86,250,1019,2.000
86,233,1020,3.000
86,319,1021,5.000
86,717,1022,5.000
86,757,1022,4.000
86,448,1023,4.000
86,615,1023,4.000
86,207,1024,3.000
86,896,1027,3.000
86,841,1028,3.000
86,266,1030,3.000
86,543,1031,4.000
86,598,1031,1.000
86,620,1032,4.000
86,681,1033,4.000
86,488,1034,2.000
86,799,1035,4.000
86,323,1036,3.000
86,141,1037,3.000
86,622,1038,4.000
86,40,1039,3.000
86,451,1041,2.000
86,729,1042,1.000
86,652,1043,5.000
86,749,1044,2.000
86,269,1045,4.000
86,283,1046,4.000
86,426,1048,1.000
86,493,1049,5.000
86,844,1050,2.000
86,704,1051,5.000
86,910,1052,3.000
18,523,1053,3.000
44,792,1055,4.000
44,391,1057,4.000
44,935,1058,2.000
44,384,1059,4.000
44,318,1060,3.000
44,526,1062,2.000
44,196,1063,3.000
44,175,1064,3.000
44,300,1065,4.000
44,748,1065,4.000
44,679,1067,4.000
44,872,1068,4.000
44,745,1071,3.000
44,111,1073,4.000
44,591,1074,4.000
44,735,1075,3.000
44,306,1076,4.000
44,332,1078,3.000
44,496,1080,4.000
44,910,1081,4.000
44,77,1082,4.000
44,269,1083,3.000
44,170,1085,4.000
44,231,1086,4.000
44,953,1087,4.000
44,587,1088,2.000
44,980,1090,4.000
94,337,1091,4.000
0,287,1092,4.000
0,757,1093,3.000
0,241,1094,4.000
0,267,1095,5.000
0,243,1097,5.000
0,284,1100,1.000
0,587,1103,3.000
0,198,1104,3.000
86,613,1105,1.000
83,554,1106,5.000
83,0,1107,5.000
83,2,1107,5.000
83,52,1108,3.000
3,358,1109,4.000
3,895,1110,5.000
3,497,1111,5.000
3,268,1112,3.000
3,496,1113,5.000
3,617,1114,3.000
20,220,1118,4.000
20,695,1119,3.000
20,487,1120,5.000
20,419,1121,5.000
20,680,1122,5.000
20,171,1123,4.000
20,218,1124,4.000
20,263,1125,1.000
20,449,1126,5.000
20,254,1127,3.000
20,859,1128,5.000
20,287,1130,3.000
20,481,1133,5.000
20,476,1134,4.000
20,222,1135,5.000
20,162,1136,5.000
20,756,1137,4.000
20,511,1138,2.000
20,811,1139,3.000
20,568,1140,2.000
20,902,1142,4.000
20,207,1143,2.000
20,203,1144,3.000
20,454,1145,5.000
20,200,1147,4.000
20,429,1148,5.000
20,953,1149,5.000
20,453,1152,3.000
20,444,1153,4.000
20,852,1154,4.000
20,285,1155,4.000
20,72,1156,4.000
20,783,1157,5.000
20,607,1158,3.000
20,261,1159,5.000
20,146,1160,3.000
20,631,1161,2.000
55,99,1162,3.000
11,321,1163,4.000
11,350,1164,3.000
11,413,1165,2.000
11,2,1166,5.000
11,554,1167,4.000
11,337,1168,4.000
11,353,1169,4.000
11,277,1170,1.000
11,310,1170,4.000
11,504,1171,3.000
11,601,1172,3.000
11,301,1173,4.000
11,872,1174,3.000
11,300,1175,4.000
11,524,1176,1.000
11,527,1178,3.000
11,304,1179,2.000
11,83,1180,3.000
11,332,1181,2.000
11,858,1182,3.000
11,800,1183,4.000
11,649,1184,1.000
17,895,1185,3.000
23,341,1186,4.000
57,755,1188,4.000
18,712,1189,5.000
55,805,1190,3.000
23,344,1191,3.000
23,2,1194,3.000
23,290,1195,2.000
23,571,1196,4.000
23,163,1197,4.000
23,928,1198,2.000
23,748,1199,3.000
23,298,1200,2.000
23,274,1201,2.000
23,787,1203,4.000
23,302,1204,3.000
23,524,1205,3.000
23,95,1208,1.000
23,589,1209,3.000
23,654,1210,3.000
23,533,1211,3.000
23,531,1212,4.000
23,661,1213,4.000
23,797,1214,5.000
23,686,1214,2.000
23,221,1215,4.000
23,535,1215,5.000
23,489,1216,3.000
23,569,1217,4.000
23,242,1218,3.000
23,697,1219,4.000
23,540,1221,4.000
29,946,1223,3.000
29,889,1224,4.000
29,290,1225,5.000
29,272,1226,4.000
29,647,1227,3.000
29,528,1227,3.000
29,152,1228,5.000
29,788,1229,1.000
29,15,1230,4.000
29,113,1231,4.000
29,196,1232,4.000
29,800,1234,3.000
29,601,1236,4.000
29,25,1237,3.000
29,332,1238,5.000
29,849,1240,4.000
29,335,1241,3.000
29,649,1242,4.000
29,862,1243,4.000
29,74,1245,3.000
29,107,1246,4.000
29,55,1247,5.000
29,713,1248,5.000
29,838,1249,4.000
29,642,1250,5.000
29,770,1252,2.000
29,814,1254,1.000
29,692,1255,5.000
29,980,1256,4.000
29,101,1257,5.000
29,747,1258,5.000
29,472,1259,5.000
29,910,1261,2.000
29,595,1264,4.000
29,746,1265,3.000
29,471,1266,4.000
29,844,1267,4.000
29,345,1268,5.000
29,448,1269,3.000
29,808,1270,3.000
29,553,1271,4.000
29,445,1272,2.000
29,939,1274,3.000
29,809,1275,5.000
29,596,1276,3.000
29,99,1277,5.000
29,170,1278,4.000
29,768,1281,1.000
29,767,1283,5.000
29,200,1284,5.000
29,730,1285,4.000
29,822,1286,3.000
29,463,1289,4.000
57,732,1290,4.000
17,732,1291,3.000
17,866,1292,2.000
17,63,1293,3.000
17,291,1296,5.000
17,437,1297,3.000
17,631,1298,2.000
17,416,1299,3.000
17,812,1300,4.000
55,381,1301,1.000
2,160,1302,4.000
55,455,1303,5.000
55,716,1303,5.000
55,577,1304,5.000
55,534,1304,5.000
80,394,1305,2.000
18,219,1307,2.000
18,358,1308,4.000
20,980,1309,4.000
20,223,1310,4.000
83,338,1313,5.000
83,646,1314,4.000
83,748,1314,5.000
11,315,1315,1.000
11,695,1317,3.000
11,838,1318,4.000
11,812,1320,3.000
11,250,1321,3.000
11,295,1322,3.000
11,227,1324,3.000
11,189,1324,2.000
11,521,1325,3.000
11,814,1326,2.000
11,826,1326,5.000
11,775,1327,4.000
11,791,1327,2.000
11,613,1328,5.000
11,196,1329,3.000
11,708,1330,4.000
11,207,1331,4.000
11,740,1333,5.000
11,254,1334,5.000
11,187,1335,5.000
11,886,1337,3.000
11,448,1338,4.000
11,470,1339,2.000
11,313,1340,3.000
11,216,1341,2.000
11,595,1342,4.000
11,757,1343,4.000
11,156,1343,3.000
11,446,1345,1.000
11,64,1346,2.000
11,762,1347,2.000
11,542,1348,3.000
11,720,1350,4.000
11,475,1351,2.000
11,681,1352,3.000
11,917,1353,2.000
11,713,1354,4.000
11,436,1356,4.000
11,675,1357,2.000
11,596,1359,3.000
11,780,1359,5.000
11,70,1360,3.000
11,233,1361,5.000
11,137,1362,4.000
11,867,1364,3.000
11,235,1365,3.000
11,842,1366,2.000
11,37,1367,4.000
11,411,1368,4.000
11,607,1369,2.000
11,270,1370,4.000
11,439,1371,2.000
11,937,1372,3.000
11,127,1373,2.000
11,820,1373,1.000
11,184,1374,1.000
11,809,1375,2.000
11,631,1377,1.000
23,263,1378,4.000
23,532,1380,4.000
23,229,1381,3.000
23,282,1382,4.000
23,551,1383,4.000
23,499,1384,3.000
23,859,1385,5.000
23,281,1386,3.000
23,667,1387,4.000
23,530,1388,4.000
23,511,1389,3.000
23,811,1390,3.000
23,428,1391,3.000
23,557,1392,4.000
23,5,1393,4.000
18,677,1394,3.000
2,498,1396,4.000
2,345,1397,3.000
2,500,1398,2.000
2,425,1399,4.000
2,144,1400,4.000
2,292,1401,4.000
0,262,1402,3.000
0,253,1403,4.000
0,270,1404,1.000
0,319,1406,4.000
0,356,1407,3.000
0,197,1408,5.000
0,765,1409,4.000
0,246,1410,5.000
0,193,1411,2.000
0,78,1412,1.000
0,345,1413,1.000
0,261,1414,4.000
0,634,1415,4.000
0,258,1415,5.000
0,802,1418,4.000
0,177,1419,3.000
0,595,1420,3.000
0,199,1421,5.000
0,215,1421,5.000
0,205,1421,5.000
11,635,1422,3.000
84,516,1423,4.000
53,343,1424,2.000
53,350,1424,4.000
53,321,1425,4.000
53,613,1427,4.000
53,563,1428,3.000
53,790,1430,5.000
53,705,1430,5.000
53,487,1431,3.000
53,2,1432,4.000
53,197,1433,2.000
53,464,1434,1.000
53,252,1435,4.000
74,350,1436,2.000
74,348,1437,4.000
74,299,1439,4.000
74,46,1440,3.000
74,196,1441,5.000
74,679,1443,4.000
74,554,1444,5.000
74,306,1445,3.000
74,692,1446,4.000
74,219,1448,5.000
74,172,1449,4.000
74,529,1450,5.000
74,972,1452,5.000
74,482,1453,4.000
74,535,1455,4.000
74,757,1456,4.000
74,715,1456,5.000
74,548,1457,4.000
74,497,1458,2.000
74,179,1459,3.000
74,785,1460,3.000
74,232,1461,4.000
74,214,1462,5.000
74,255,1463,4.000
74,583,1463,5.000
74,489,1466,4.000
74,186,1467,4.000
74,223,1468,4.000
74,226,1470,4.000
74,708,1471,5.000
74,542,1474,4.000
74,279,1475,4.000
74,239,1476,4.000
74,283,1477,3.000
74,250,1478,4.000
74,518,1479,3.000
74,488,1480,4.000
74,778,1482,4.000
74,806,1483,1.000
74,278,1484,4.000
74,884,1486,3.000
74,213,1488,2.000
74,198,1490,4.000
74,799,1491,4.000
74,523,1494,4.000
74,521,1495,5.000
74,286,1496,5.000
74,440,1497,3.000
74,174,1498,5.000
74,281,1500,3.000
74,811,1501,3.000
74,929,1502,3.000
74,775,1503,4.000
74,609,1504,3.000
74,473,1505,4.000
74,601,1507,3.000
74,454,1508,4.000
74,839,1509,3.000
74,36,1510,4.000
74,447,1511,3.000
74,177,1512,4.000
74,192,1514,3.000
74,933,1515,3.000
74,632,1516,3.000
74,630,1518,3.000
74,720,1519,1.000
74,494,1520,2.000
74,141,1523,4.000
74,597,1524,3.000
66,792,1525,5.000
66,859,1526,5.000
66,229,1527,3.000
66,219,1527,3.000
66,567,1528,4.000
66,235,1529,5.000
66,620,1530,5.000
66,245,1533,3.000
66,194,1534,3.000
66,578,1535,4.000
66,2,1538,4.000
66,456,1540,3.000
66,806,1541,1.000
66,462,1542,1.000
66,202,1544,5.000
