3408,1332,3,0,1.000
3166,14,83,0,1.000
46,1264,68,0,1.000
1390,1049,118,0,1.000
3369,229,68,0,1.000
1644,131,83,0,1.000
422,1923,93,0,1.000
2006,1900,97,0,1.000
1218,1030,67,0,2.000
2358,440,40,0,1.000
1356,33,140,0,1.000
422,360,93,0,1.000
2698,1714,114,0,1.000
2674,1231,68,0,1.000
2749,34,19,0,1.000
2486,1262,79,0,1.000
3420,1692,110,0,1.000
2388,1332,3,0,1.000
2425,1799,106,0,1.000
3165,184,100,0,1.000
3547,1292,147,0,1.000
1639,1129,3,0,1.000
2806,1482,107,0,1.000
1520,762,8,0,1.000
250,1847,68,0,1.000
2983,1429,83,0,1.000
710,229,58,0,1.000
1225,1747,98,0,1.000
2737,910,54,0,1.000
1274,599,83,0,1.000
3500,831,55,0,1.000
884,1227,113,0,1.000
2765,363,145,0,1.000
2710,1871,128,0,1.000
3515,179,83,0,1.000
253,1150,126,0,1.000
2815,532,37,0,1.000
2733,1125,40,0,1.000
31,593,105,0,1.000
2828,1570,107,0,3.000
261,1314,107,0,1.000
14,164,147,0,1.000
2587,546,59,0,1.000
1240,634,68,0,1.000
939,222,68,0,1.000
3462,1570,53,0,1.000
1731,1716,83,0,1.000
1623,184,44,0,1.000
2853,116,110,0,1.000
189,1650,97,0,1.000
350,1072,58,0,1.000
1114,1038,135,0,1.000
2689,1121,96,0,1.000
169,1217,83,0,1.000
2981,1920,68,0,1.000
1236,1923,21,0,1.000
141,930,145,0,1.000
1497,1580,116,0,1.000
542,763,161,0,1.000
2271,1764,122,0,1.000
383,302,19,0,1.000
17,1498,21,0,1.000
897,1923,68,0,1.000
3189,365,96,0,1.000
504,864,152,0,1.000
1368,1023,67,0,2.000
2446,1755,77,0,1.000
433,1492,154,0,1.000
3539,1348,71,0,1.000
11,1480,164,0,1.000
3189,1780,45,0,1.000
525,924,83,0,1.000
3282,996,92,0,1.000
1861,1221,106,0,1.000
1495,1409,28,0,1.000
2656,370,13,0,1.000
626,1760,68,0,1.000
1045,792,113,0,1.000
586,818,83,0,1.000
3266,1669,58,0,1.000
37,115,83,0,1.000
1736,1000,161,0,1.000
2512,293,154,0,1.000
112,1243,81,0,1.000
3652,930,164,0,1.000
2359,114,67,0,1.000
1798,547,58,0,1.000
548,243,46,0,1.000
2844,547,96,0,1.000
3434,129,58,0,1.000
310,1709,98,0,1.000
1828,1883,8,0,1.000
343,904,164,0,1.000
1445,1714,53,0,1.000
3356,228,8,0,1.000
312,404,67,0,1.000
4,932,45,0,1.000
1140,1754,45,0,1.000
2210,1931,163,0,1.000
1271,115,45,0,1.000
2351,1677,110,0,1.000
620,1380,142,0,1.000
1435,1247,68,0,1.000
339,833,106,0,1.000
343,18,67,0,1.000
1446,1795,7,0,1.000
389,1840,162,0,1.000
444,876,152,0,1.000
494,1888,115,0,1.000
1303,805,68,0,1.000
2587,1000,128,0,1.000
2139,208,56,0,1.000
1283,908,58,0,1.000
714,1848,83,0,1.000
297,703,16,0,1.000
1537,70,122,0,1.000
1738,1923,58,0,1.000
555,791,113,0,1.000
2415,983,56,0,1.000
2273,193,68,0,1.000
3400,1920,68,0,1.000
3545,229,58,0,1.000
752,545,5,0,1.000
3599,1222,16,0,1.000
2685,1051,122,0,3.000
3314,542,78,0,1.000
1736,1299,161,0,1.000
2001,1352,37,0,1.000
2974,8,120,0,2.000
373,746,40,0,1.000
1238,1127,67,0,1.000
1861,760,45,0,1.000
1106,946,152,0,1.000
466,1532,92,0,1.000
1948,1570,115,0,1.000
1529,910,54,0,1.000
1738,907,128,0,1.000
2513,1480,59,0,1.000
1069,1299,128,0,1.000
1234,1621,68,0,1.000
3436,931,60,0,1.000
3455,986,68,0,1.000
1817,1853,152,0,1.000
1155,1838,110,0,1.000
2544,1052,68,0,1.000
2659,1848,83,0,1.000
2144,990,113,0,1.000
1496,414,132,0,1.000
414,717,83,0,1.000
3548,72,59,0,1.000
3189,1401,68,0,1.000
2377,356,44,0,1.000
3182,1781,38,0,1.000
3543,983,24,0,1.000
1486,31,38,0,1.000
1864,1521,105,0,2.000
1660,1407,83,0,1.000
2205,1229,165,0,1.000
1316,831,83,0,1.000
1752,88,154,0,1.000
1236,1923,58,0,2.000
1430,184,13,0,1.000
3400,1570,58,0,1.000
2214,262,30,0,1.000
2609,1570,128,0,1.000
1792,1714,83,0,1.000
1084,594,58,0,1.000
3434,1251,58,0,1.000
1098,827,132,0,1.000
1852,1422,164,0,1.000
2710,922,116,0,1.000
3304,1875,83,0,1.000
2910,930,145,0,1.000
1189,1923,58,0,1.000
2139,511,104,0,2.000
3523,599,147,0,1.000
1584,1,53,0,1.000
3177,652,132,0,1.000
633,812,77,0,1.000
2765,1570,23,0,3.000
76,296,36,0,1.000
7,1596,118,0,1.000
2463,1287,67,0,1.000
1421,56,73,0,1.000
3217,652,45,0,1.000
1939,575,76,0,1.000
1622,800,83,0,1.000
2914,1847,68,0,1.000
3573,974,68,0,1.000
192,1367,147,0,1.000
2381,547,23,0,1.000
2234,1570,59,0,1.000
652,1115,67,0,1.000
1818,1032,154,0,1.000
85,532,154,0,1.000
1280,1663,67,0,1.000
1816,545,128,0,1.000
338,1570,58,0,1.000
3692,1416,3,0,1.000
314,1448,67,0,1.000
3717,1921,68,0,1.000
527,476,56,0,1.000
460,1051,68,0,1.000
926,1422,164,0,1.000
1285,1915,58,0,1.000
2659,1910,168,0,1.000
385,395,79,0,1.000
837,476,104,0,1.000
3334,221,47,0,1.000
2478,1482,23,0,1.000
482,393,77,0,1.000
339,608,39,0,1.000
1477,1139,58,0,1.000
2848,816,3,0,1.000
2115,1756,147,0,1.000
1017,1920,68,0,1.000
1367,1299,164,0,1.000
3400,1923,58,0,1.000
1077,1150,68,0,1.000
340,1195,48,0,1.000
164,411,140,0,1.000
2849,1106,147,0,1.000
3600,228,68,0,1.000
1519,403,19,0,1.000
3002,414,132,0,1.000
3350,168,128,0,1.000
2533,828,3,0,1.000
179,930,162,0,1.000
538,415,113,0,1.000
3555,1921,78,0,1.000
3515,340,83,0,1.000
3614,1228,109,0,1.000
1489,691,45,0,1.000
943,59,71,0,1.000
1254,904,67,0,1.000
3579,1906,152,0,1.000
3486,1717,88,0,1.000
2985,1646,97,0,1.000
3592,913,96,0,1.000
1043,1297,73,0,1.000
2139,625,104,0,1.000
1847,1093,105,0,1.000
2495,676,58,0,1.000
489,297,57,0,1.000
2266,42,162,0,1.000
113,31,83,0,1.000
3710,1669,164,0,1.000
1413,834,165,0,1.000
1593,1713,147,0,1.000
2526,1222,38,0,1.000
1008,356,107,0,1.000
1382,1530,81,0,1.000
2479,1259,88,0,1.000
3575,1714,76,0,1.000
464,7,83,0,1.000
2506,1204,58,0,1.000
1879,1023,110,0,1.000
3443,1923,58,0,1.000
2343,357,107,0,1.000
3696,435,67,0,1.000
1802,983,112,0,1.000
1506,1235,73,0,1.000
48,824,83,0,1.000
2871,1915,68,0,1.000
668,1422,164,0,1.000
897,905,68,0,1.000
2222,888,46,0,1.000
1187,487,36,0,1.000
197,912,111,0,1.000
1246,1923,68,0,1.000
2267,746,40,0,1.000
517,608,38,0,1.000
2574,1219,146,0,1.000
137,1558,140,0,1.000
658,5,115,0,1.000
3710,634,165,0,1.000
1140,442,45,0,1.000
1836,1674,110,0,1.000
1420,129,164,0,1.000
116,1923,111,0,1.000
3365,470,70,0,1.000
997,1590,45,0,1.000
891,812,45,0,1.000
3358,1570,68,0,1.000
2733,1125,29,0,1.000
1527,243,162,0,1.000
2587,1340,162,0,1.000
3624,1150,58,0,1.000
1236,1923,59,0,1.000
2998,943,168,0,1.000
2761,8,40,0,1.000
3279,136,93,0,1.000
2388,746,115,0,1.000
648,1019,76,0,1.000
3258,1802,45,0,1.000
4,194,67,0,1.000
1378,1353,14,0,1.000
39,5,114,0,1.000
952,1099,113,0,1.000
3354,265,119,0,1.000
1305,1906,30,0,1.000
3584,1923,68,0,1.000
76,627,36,0,1.000
3283,1467,68,0,1.000
885,1051,115,0,1.000
1420,1570,164,0,1.000
3011,228,161,0,1.000
1101,1479,17,0,1.000
1858,1788,113,0,1.000
800,1738,68,0,1.000
3631,1327,68,0,1.000
1467,1156,91,0,1.000
3165,1908,100,0,1.000
2105,365,67,0,1.000
1965,1267,7,0,1.000
3094,464,47,0,1.000
3044,1125,148,0,1.000
3109,1413,19,0,1.000
1538,608,83,0,1.000
574,1931,132,0,1.000
3614,131,91,0,1.000
3474,1517,91,0,1.000
3358,1117,68,0,1.000
98,792,113,0,1.000
2669,1625,27,0,1.000
2858,634,58,0,1.000
1420,1858,164,0,1.000
3572,1345,68,0,1.000
1788,1299,58,0,1.000
1738,1692,145,0,1.000
2999,1340,68,0,1.000
343,2,67,0,1.000
2722,1255,113,0,1.000
45,1086,148,0,1.000
1295,1124,111,0,1.000
2109,1729,115,0,1.000
2910,1815,116,0,1.000
2910,222,58,0,1.000
1597,1007,36,0,1.000
2707,330,162,0,1.000
2733,1349,40,0,1.000
1355,508,67,0,1.000
1816,1570,128,0,3.000
3652,1022,88,0,1.000
2564,180,165,0,1.000
2697,163,45,0,1.000
578,496,113,0,1.000
1092,1373,112,0,1.000
2485,1217,38,0,1.000
3487,1206,96,0,1.000
3031,1318,38,0,1.000
3565,737,88,0,2.000
1953,1659,39,0,1.000
2334,1256,114,0,1.000
3204,1762,155,0,1.000
2674,194,145,0,1.000
3208,1422,145,0,1.000
3662,201,94,0,1.000
1664,211,22,0,1.000
1150,1758,67,0,1.000
2822,812,77,0,1.000
3498,1703,91,0,1.000
14,1496,96,0,1.000
2802,1674,110,0,1.000
3638,553,58,0,1.000
161,707,46,0,1.000
1868,1682,70,0,1.000
603,1680,110,0,1.000
394,1120,104,0,1.000
1051,1570,128,0,1.000
980,1340,68,0,1.000
2106,1345,164,0,1.000
3038,771,94,0,1.000
2478,1423,164,0,1.000
3455,1738,68,0,1.000
2910,930,162,0,1.000
714,1296,162,0,1.000
1644,734,60,0,1.000
442,229,58,0,1.000
1355,1802,67,0,1.000
3526,1193,68,0,1.000
1299,987,32,0,1.000
354,1674,67,0,1.000
383,1468,19,0,1.000
165,1558,140,0,1.000
35,1873,127,0,1.000
1404,1052,145,0,1.000
2443,1163,114,0,1.000
3295,805,107,0,1.000
1073,1157,125,0,1.000
830,799,105,0,1.000
448,40,70,0,1.000
2729,1634,147,0,1.000
1822,1192,150,0,1.000
3351,729,93,0,1.000
2464,1150,122,0,1.000
2531,1663,67,0,1.000
1865,35,161,0,1.000
2137,579,154,0,1.000
421,1920,68,0,1.000
2526,831,140,0,1.000
428,1262,79,0,1.000
3562,356,78,0,1.000
1543,866,153,0,1.000
1373,1923,116,0,1.000
1343,1590,132,0,1.000
177,1071,0,0,1.000
1156,580,104,0,1.000
3001,1682,16,0,1.000
385,213,79,0,1.000
31,648,105,0,1.000
116,777,58,0,1.000
2361,282,12,0,1.000
481,1923,164,0,1.000
3439,385,80,0,1.000
1210,1570,107,0,2.000
3487,614,147,0,1.000
3710,1340,162,0,1.000
1432,1529,83,0,1.000
2630,1923,164,0,1.000
2337,1094,147,0,1.000
1821,608,38,0,1.000
1465,1383,166,0,1.000
704,134,110,0,1.000
1335,621,123,0,1.000
1060,812,38,0,1.000
3607,1600,0,0,1.000
1477,1116,164,0,1.000
1752,1462,154,0,1.000
124,301,114,0,1.000
1603,580,55,0,1.000
3110,1672,67,0,1.000
2450,1571,56,0,1.000
946,5,83,0,1.000
3006,1923,7,0,1.000
1602,1703,91,0,1.000
2690,1803,40,0,1.000
131,80,82,0,1.000
460,71,58,0,1.000
1865,1377,68,0,1.000
1294,1319,30,0,1.000
116,1795,58,0,1.000
542,1299,145,0,1.000
1421,1432,58,0,1.000
2615,707,38,0,1.000
1327,498,140,0,1.000
946,1479,114,0,1.000
2981,1130,116,0,1.000
2789,1393,149,0,1.000
3369,1570,107,0,4.000
3091,1376,80,0,1.000
710,143,164,0,1.000
2519,1045,164,0,1.000
3451,1921,78,0,1.000
1794,1451,98,0,1.000
3187,710,56,0,1.000
1457,68,91,0,1.000
776,531,59,0,1.000
3283,1340,68,0,1.000
1192,1659,83,0,1.000
3522,249,115,0,1.000
39,1260,45,0,1.000
3162,485,38,0,1.000
523,184,96,0,1.000
181,1846,36,0,1.000
2726,1906,152,0,1.000
345,533,67,0,1.000
3117,283,65,0,1.000
3,1920,162,0,1.000
2587,634,162,0,1.000
2025,1423,145,0,1.000
495,1780,130,0,1.000
3497,1519,77,0,1.000
2239,1480,122,0,1.000
1206,105,88,0,1.000
252,421,83,0,1.000
146,1057,140,0,1.000
17,1577,3,0,1.000
3548,339,58,0,1.000
3320,1402,88,0,1.000
124,165,114,0,1.000
416,812,38,0,1.000
3673,229,8,0,1.000
940,497,80,0,1.000
885,547,126,0,1.000
2761,1126,74,0,1.000
1287,625,114,0,1.000
2392,906,67,0,1.000
3561,1222,83,0,1.000
558,831,77,0,1.000
498,1905,167,0,1.000
3624,366,107,0,1.000
1953,1448,154,0,1.000
1299,1494,32,0,1.000
3455,1514,58,0,1.000
1557,803,67,0,1.000
2097,1803,40,0,1.000
3531,631,3,0,1.000
1828,1059,8,0,1.000
3434,229,68,0,1.000
1795,1709,98,0,1.000
1508,539,110,0,1.000
2866,98,110,0,1.000
312,1673,67,0,1.000
3581,1306,23,0,1.000
2743,1915,68,0,1.000
2830,330,58,0,1.000
3431,330,161,0,1.000
1972,556,50,0,1.000
1122,629,67,0,1.000
1828,1923,7,0,1.000
1521,864,167,0,1.000
3299,1570,154,0,1.000
922,360,59,0,1.000
3356,807,78,0,1.000
3604,883,84,0,1.000
3105,1928,53,0,1.000
3652,634,128,0,1.000
3281,466,58,0,1.000
3295,229,58,0,1.000
1590,1165,2,0,1.000
2570,229,58,0,1.000
1031,1570,58,0,1.000
2624,128,96,0,1.000
3573,590,162,0,1.000
3624,1915,58,0,1.000
1828,592,7,0,1.000
520,226,54,0,1.000
3684,974,58,0,1.000
2323,810,3,0,1.000
3126,659,36,0,1.000
1384,664,147,0,1.000
536,401,45,0,2.000
2705,1910,168,0,1.000
11,1021,128,0,1.000
2715,549,154,0,1.000
2139,812,104,0,1.000
2781,1629,0,0,1.000
922,1570,113,0,1.000
2904,481,164,0,1.000
102,1126,48,0,1.000
1274,5,83,0,1.000
3717,197,68,0,1.000
1049,736,83,0,1.000
3309,1276,67,0,1.000
2560,1004,58,0,1.000
1838,1034,23,0,1.000
3561,414,67,0,1.000
997,614,45,0,1.000
2548,812,0,0,1.000
1150,1218,67,0,1.000
349,1480,145,0,1.000
1043,1297,111,0,1.000
1051,351,58,0,1.000
578,5,96,0,1.000
3369,1034,107,0,1.000
1941,814,115,0,1.000
1401,1842,83,0,1.000
928,1654,68,0,1.000
1761,291,0,0,1.000
1041,1243,81,0,1.000
471,1115,0,0,1.000
2882,791,96,0,1.000
3310,1299,164,0,1.000
2865,1570,128,0,2.000
2980,1780,130,0,1.000
3495,554,71,0,1.000
1440,1570,165,0,1.000
2791,239,147,0,1.000
3523,1227,45,0,1.000
1943,369,79,0,1.000
710,1299,68,0,1.000
3431,1345,164,0,1.000
928,973,88,0,1.000
3606,1506,110,0,1.000
1538,31,163,0,1.000
3364,805,162,0,1.000
1220,830,3,0,1.000
334,736,67,0,1.000
2116,831,77,0,1.000
2493,392,153,0,1.000
2570,696,50,0,1.000
1498,1103,96,0,1.000
2392,25,118,0,1.000
595,1780,46,0,1.000
2549,320,147,0,1.000
1658,1698,118,0,1.000
2244,1217,83,0,1.000
764,969,36,0,1.000
3553,1345,68,0,2.000
2572,1011,46,0,1.000
1877,75,38,0,1.000
558,822,77,0,1.000
3439,541,0,0,1.000
2835,307,148,0,1.000
451,547,58,0,1.000
1593,573,147,0,1.000
1265,1030,130,0,1.000
3652,1923,162,0,1.000
761,1288,55,0,1.000
1049,1340,68,0,1.000
642,34,154,0,1.000
1537,167,68,0,1.000
3106,572,83,0,1.000
3259,229,68,0,1.000
1821,829,77,0,1.000
767,1122,140,0,1.000
1202,695,115,0,1.000
3443,191,107,0,1.000
94,434,128,0,1.000
451,547,145,0,1.000
471,629,77,0,1.000
2267,184,83,0,1.000
2106,1251,68,0,1.000
2,1299,161,0,1.000
1551,532,37,0,1.000
1395,1788,147,0,1.000
3648,1570,153,0,1.000
717,546,145,0,1.000
1497,1306,68,0,1.000
3320,548,88,0,1.000
167,1202,105,0,1.000
3597,937,0,0,1.000
168,1045,128,0,1.000
3399,466,58,0,1.000
1976,1497,113,0,1.000
3574,1802,83,0,1.000
2910,194,145,0,1.000
1092,1580,112,0,1.000
396,304,148,0,1.000
3648,356,107,0,1.000
179,904,162,0,1.000
1128,1306,91,0,1.000
2106,229,162,0,1.000
3439,33,0,0,1.000
3000,1915,91,0,1.000
1980,425,77,0,1.000
312,952,67,0,1.000
1458,22,29,0,1.000
806,547,40,0,1.000
63,197,67,0,1.000
3315,1117,73,0,1.000
1623,170,10,0,1.000
381,958,96,0,1.000
805,143,118,0,1.000
1827,1381,97,0,1.000
980,904,118,0,1.000
2541,1034,58,0,1.000
2400,1016,19,0,1.000
3548,129,161,0,1.000
3548,765,161,0,1.000
2239,1467,162,0,1.000
88,1029,140,0,1.000
161,1780,46,0,1.000
3710,1422,59,0,1.000
3025,372,130,0,1.000
1731,1848,3,0,1.000
1389,1262,79,0,1.000
809,1923,7,0,1.000
692,1403,23,0,1.000
2260,1432,128,0,1.000
2817,1407,20,0,1.000
1813,132,110,0,1.000
1477,127,58,0,1.000
825,194,68,0,2.000
354,541,110,0,1.000
2853,1674,67,0,1.000
488,184,44,0,1.000
2260,695,58,0,1.000
2715,987,168,0,1.000
3208,228,68,0,1.000
3652,1654,68,0,1.000
3609,184,53,0,1.000
1537,25,118,0,1.000
1216,1030,83,0,1.000
1427,648,105,0,1.000
1142,1714,23,0,1.000
3259,191,58,0,1.000
460,194,68,0,1.000
250,1066,58,0,1.000
3048,388,14,0,1.000
